"Time","Subsystem #1|CTLs|Vars|BUS101_FRE","Subsystem #1|CTLs|Vars|V101RMS"
0.0,0.9999998875,1.002546885
0.0064,0.9999998346,1.002447613
0.0128,0.9999998346,1.002340634
0.0192,1.00000025,1.002417597
0.0256,1.00000025,1.0025414
0.032,1.00000025,1.002491639
0.0384,0.9999998888,1.002358682
0.0448,0.9999998888,1.002375197
0.0512,0.9999998888,1.002516132
0.0576,0.9999998345,1.002526431
0.064,0.9999998345,1.002393388
0.0704,1.00000025,1.002347243
0.0768,1.00000025,1.002475708
0.0832,1.00000025,1.002545396
0.0896,0.9999998893,1.0024375
0.096,0.9999998893,1.002339506
0.1024,0.9999998349,1.002428209
0.1088,0.9999998349,1.002544507
0.1152,0.9999998349,1.002482486
0.1216,1.000000251,1.002353144
0.128,1.000000251,1.002383747
0.1344,1.000000251,1.002523386
0.1408,0.9999998889,1.002520022
0.1472,0.9999998889,1.002384669
0.1536,0.999999835,1.00235194
0.16,0.999999835,1.002485741
0.1664,0.999999835,1.002542916
0.1728,1.000000251,1.002427406
0.1792,1.000000251,1.002339453
0.1856,0.9999998888,1.002438977
0.192,0.9999998888,1.002546622
0.1984,0.9999998888,1.002472971
0.2048,0.9999998354,1.002348465
0.2112,0.9999998354,1.002392958
0.2176,0.9999998354,1.002529828
0.224,1.00000025,1.002512793
0.2304,1.00000025,1.002376532
0.2368,0.99999989,1.002357604
0.2432,0.99999989,1.002495321
0.2496,0.99999989,1.002539464
0.256,0.9999998351,1.002417465
0.2624,0.9999998351,1.002340485
0.2688,1.000000252,1.002449779
0.2752,1.000000252,1.002547688
0.2816,1.000000252,1.002463136
0.288,0.9999998891,1.002344783
0.2944,0.9999998891,1.002402685
0.3008,0.9999998891,1.002535372
0.3072,0.999999836,1.00250496
0.3136,0.999999836,1.002369018
0.32,1.000000252,1.002364195
0.3264,1.000000252,1.002504337
0.3328,1.000000252,1.002535122
0.3392,0.9999998894,1.002407742
0.3456,0.9999998894,1.00234256
0.352,0.9999998894,1.002460491
0.3584,0.9999998359,1.002547717
0.3648,0.9999998359,1.002453125
0.3712,1.000000252,1.002342076
0.3776,1.000000252,1.002412857
0.384,1.000000252,1.002539928
0.3904,0.9999998895,1.002496527
0.3968,0.9999998895,1.002362223
0.4032,0.999999836,1.002371646
0.4096,0.999999836,1.002512684
0.416,0.999999836,1.002529839
0.4224,1.000000252,1.002398354
0.4288,1.000000252,1.002345725
0.4352,1.000000252,1.002470999
0.4416,0.99999989,1.002546745
0.448,0.99999989,1.002442992
0.4544,0.9999998361,1.002340391
0.4608,0.9999998361,1.002423321
0.4672,0.9999998361,1.002543545
0.4736,1.000000251,1.002487552
0.48,1.000000251,1.002356242
0.4864,0.9999998912,1.002379843
0.4928,0.9999998912,1.002520331
0.4992,0.9999998912,1.002523762
0.5056,0.9999998362,1.002389403
0.512,0.9999998362,1.002349925
0.5184,0.9999998362,1.002481224
0.5248,1.000000252,1.002544727
0.5312,1.000000252,1.002432856
0.5376,0.9999998906,1.002339785
0.544,0.9999998906,1.002434032
0.5504,0.9999998906,1.002546121
0.5568,0.9999998363,1.002478206
0.5632,0.9999998363,1.002351135
0.5696,1.000000252,1.002388717
0.576,1.000000252,1.002527148
0.5824,1.000000252,1.002516912
0.5888,0.999999891,1.002380951
0.5952,0.999999891,1.002355099
0.6016,0.999999891,1.002491006
0.608,0.9999998366,1.002541739
0.6144,0.9999998366,1.00242283
0.6208,1.000000252,1.002340272
0.6272,1.000000252,1.002444794
0.6336,1.000000252,1.002547706
0.64,0.9999998913,1.002468508
0.6464,0.9999998913,1.002346946
0.6528,0.9999998369,1.002398171
0.6592,0.9999998369,1.002533123
0.6656,0.9999998369,1.002509394
0.672,1.000000252,1.002373096
0.6784,1.000000252,1.002361203
0.6848,1.000000252,1.002500307
0.6912,0.9999998917,1.00253782
0.6976,0.9999998917,1.002412988
0.704,0.9999998369,1.002341789
0.7104,0.9999998369,1.002455561
0.7168,0.9999998369,1.002548218
0.7232,1.000000253,1.002458571
0.7296,1.000000253,1.002343702
0.736,0.9999998906,1.002408135
0.7424,0.9999998906,1.002538165
0.7488,0.9999998906,1.002501211
0.7552,0.9999998371,1.002365925
0.7616,0.9999998371,1.002368214
0.768,0.9999998371,1.002508994
0.7744,1.000000253,1.002532984
0.7808,1.000000253,1.002403396
0.7872,0.9999998908,1.002344407
0.7936,0.9999998908,1.002466172
0.8,0.9999998908,1.002547739
0.8064,0.9999998371,1.002448476
0.8128,0.9999998371,1.002341493
0.8192,1.000000253,1.002418448
0.8256,1.000000253,1.002542238
0.832,1.000000253,1.002492494
0.8384,0.999999891,1.002359511
0.8448,0.999999891,1.002376041
0.8512,0.999999891,1.002516974
0.8576,0.9999998367,1.002527292
0.864,0.9999998367,1.002394202
0.8704,1.000000254,1.002348071
0.8768,1.000000254,1.00247654
0.8832,1.000000254,1.002546226
0.8896,0.9999998912,1.002438307
0.896,0.9999998912,1.002340333
0.9024,0.9999998374,1.002429036
0.9088,0.9999998374,1.002545343
0.9152,0.9999998374,1.002483318
0.9216,1.000000254,1.00235395
0.928,1.000000254,1.002384566
0.9344,1.000000254,1.002524229
0.9408,0.9999998908,1.002520794
0.9472,0.9999998908,1.002385473
0.9536,0.9999998378,1.00235275
0.96,0.9999998378,1.002486548
0.9664,0.9999998378,1.002543714
0.9728,1.000000254,1.002428197
0.9792,1.000000254,1.002340266
0.9856,0.999999891,1.002439796
0.992,0.999999891,1.002547383
0.9984,0.999999891,1.541098296E-6
1.0048,0.999999891,1.204691715E-6
1.0112,0.8307199005,1.131582666E-6
1.0176,0.8307199005,1.269564501E-6
1.024,1.005996521,1.161830058E-6
1.0304,1.005996521,1.23025323E-6
1.0368,1.005996521,1.194318089E-6
1.0432,1.004889173,1.185266869E-6
1.0496,1.004889173,1.21066983E-6
1.056,1.00388846,1.180663855E-6
1.0624,1.00388846,1.195018833E-6
1.0688,1.00388846,1.194868529E-6
1.0752,1.005239218,1.177884154E-6
1.0816,1.005239218,0.7670184506
1.088,1.233419891,0.973460946
1.0944,1.233419891,0.9929338519
1.1008,1.233419891,0.9979757986
1.1072,0.9999150976,0.991308086
1.1136,0.9999150976,0.9799773532
1.12,0.9951997112,0.9848396826
1.1264,0.9951997112,0.9698360849
1.1328,0.9951997112,0.9696044284
1.1392,0.9962235751,0.9837190423
1.1456,0.9962235751,0.9857964844
1.152,0.9962235751,1.002564958
1.1584,1.00084722,1.00873893
1.1648,1.00084722,1.012116092
1.1712,1.002620734,1.015399051
1.1776,1.002620734,1.012511673
1.184,1.002620734,1.01338154
1.1904,1.000937661,1.011940122
1.1968,1.000937661,1.010045043
1.2032,0.9996339064,1.008240489
1.2096,0.9996339064,1.003356184
1.216,0.9996339064,0.9994557498
1.2224,0.9987948764,0.9974950945
1.2288,0.9987948764,0.9968455287
1.2352,0.9987948764,0.9990307746
1.2416,0.9995467078,1.001699884
1.248,0.9995467078,1.004462528
1.2544,1.000761796,1.007088778
1.2608,1.000761796,1.008285654
1.2672,1.000761796,1.008736204
1.2736,1.000562231,1.008274378
1.28,1.000562231,1.007394473
1.2864,0.9998179763,1.00646752
1.2928,0.9998179763,1.004977471
1.2992,0.9998179763,1.00311275
1.3056,0.9995532835,1.001131221
1.312,0.9995532835,0.9995019067
1.3184,0.9995532835,0.9986995695
1.3248,0.9998021117,0.998509306
1.3312,0.9998021117,0.9987858143
1.3376,1.000347786,0.999423657
1.344,1.000347786,1.000228257
1.3504,1.000347786,1.000949011
1.3568,1.000470052,1.001204333
1.3632,1.000470052,1.001004759
1.3696,1.000002903,1.000619518
1.376,1.000002903,1.000175613
1.3824,1.000002903,0.9995415009
1.3888,0.9996084411,0.9985969307
1.3952,0.9996084411,0.9975772866
1.4016,0.9996084411,0.9968495888
1.408,0.9996741681,0.9964360536
1.4144,0.9996741681,0.99613468
1.4208,1.000059379,0.9959455779
1.4272,1.000059379,0.9960900045
1.4336,1.000059379,0.9965893089
1.44,1.000354628,0.9970380258
1.4464,1.000354628,0.9972073409
1.4528,1.000247908,0.9972788976
1.4592,1.000247908,0.9974880324
1.4656,1.000247908,0.9976448109
1.472,0.9998963055,0.9974890923
1.4784,0.9998963055,0.9971885686
1.4848,0.9998963055,0.9970966303
1.4912,0.9996958991,0.9971835384
1.4976,0.9996958991,0.9971604956
1.504,0.9998141501,0.9970822341
1.5104,0.9998141501,0.9972765438
1.5168,0.9998141501,0.9977812361
1.5232,1.000089489,0.9982303
1.5296,1.000089489,0.9985146169
1.536,1.000233495,0.998875393
1.5424,1.000233495,0.999416881
1.5488,1.000233495,0.99983399
1.5552,1.000125257,0.9999785379
1.5616,1.000125257,1.00009444
1.568,1.000125257,1.000389502
1.5744,0.999912349,1.000654169
1.5808,0.999912349,1.000713764
1.5872,0.9998146669,1.000772169
1.5936,0.9998146669,1.001072877
1.6,0.9998146669,1.001463188
1.6064,0.9999018783,1.001704833
1.6128,0.9999018783,1.001915443
1.6192,1.000058587,1.002324009
1.6256,1.000058587,1.002817135
1.632,1.000058587,1.003115237
1.6384,1.000124261,1.003273776
1.6448,1.000124261,1.003541305
1.6512,1.000124261,1.003897017
1.6576,1.00005598,1.004074004
1.664,1.00005598,1.004086587
1.6704,0.9999453526,1.004198307
1.6768,0.9999453526,1.004473739
1.6832,0.9999453526,1.004658221
1.6896,0.9999027005,1.004689193
1.696,0.9999027005,1.004800504
1.7024,0.9999534245,1.005114718
1.7088,0.9999534245,1.005393497
1.7152,0.9999534245,1.005481273
1.7216,1.000031618,1.005559235
1.728,1.000031618,1.005808008
1.7344,1.000031618,1.006056503
1.7408,1.000059581,1.006086404
1.7472,1.000059581,1.006024305
1.7536,1.00002462,1.006108221
1.76,1.00002462,1.006275139
1.7664,1.00002462,1.006271891
1.7728,0.9999741759,1.006138303
1.7792,0.9999741759,1.006125134
1.7856,0.9999572719,1.0062781
1.792,0.9999572719,1.006339932
1.7984,0.9999572719,1.00623231
1.8048,0.9999820294,1.006167831
1.8112,0.9999820294,1.006287181
1.8176,0.9999820294,1.00638974
1.824,1.000016849,1.006291358
1.8304,1.000016849,1.006133746
1.8368,1.00002811,1.006130589
1.8432,1.00002811,1.00619968
1.8496,1.00002811,1.006099282
1.856,1.000013176,1.005868809
1.8624,1.000013176,1.005744595
1.8688,0.9999929834,1.005778311
1.8752,0.9999929834,1.005732386
1.8816,0.9999929834,1.005519645
1.888,0.9999862602,1.005335223
1.8944,0.9999862602,1.005336602
1.9008,0.9999862602,1.005359584
1.9072,0.9999958463,1.005207155
1.9136,0.9999958463,1.004984852
1.92,1.000009199,1.004909368
1.9264,1.000009199,1.004943911
1.9328,1.000009199,1.004844404
1.9392,1.000013101,1.004599962
1.9456,1.000013101,1.004430471
1.952,1.000013101,1.004432927
1.9584,1.000007603,1.004394855
1.9648,1.000007603,1.004184131
1.9712,1.0000004,1.003964823
1.9776,1.0000004,1.003927854
1.984,1.0000004,1.003956887
1.9904,0.9999970884,1.003829001
1.9968,0.9999970884,1.003607698
2.0032,0.9999993605,1.003520851
2.0096,0.9999993605,1.003580639
2.016,0.9999993605,1.003539239
2.0224,1.000003475,1.003341207
2.0288,1.000003475,1.003197297
2.0352,1.000003475,1.003239825
2.0416,1.000004518,1.003270475
2.048,1.000004518,1.003123928
2.0544,1.000003072,1.002947282
2.0608,1.000003072,1.002951733
2.0672,1.000003072,1.003040941
2.0736,1.000001214,1.002976049
2.08,1.000001214,1.00280655
2.0864,0.9999994706,1.002770092
2.0928,0.9999994706,1.00289118
2.0992,0.9999994706,1.002914631
2.1056,0.9999992789,1.002779201
2.112,0.9999992789,1.002702313
2.1184,0.9999992789,1.002816928
2.1248,1.000000238,1.002912776
2.1312,1.000000238,1.002827505
2.1376,1.000000399,1.002721243
2.144,1.000000399,1.002801709
2.1504,1.000000399,1.00294854
2.1568,1.000000458,1.002927962
2.1632,1.000000458,1.002815479
2.1696,1.000000591,1.002851372
2.176,1.000000591,1.003024843
2.1824,1.000000591,1.003075093
2.1888,0.9999996572,1.002978481
2.1952,0.9999996572,1.00296797
2.2016,0.9999996572,1.003137862
2.208,0.9999989747,1.00325084
2.2144,0.9999989747,1.003185192
2.2208,0.9999991222,1.003132843
2.2272,0.9999991222,1.003270681
2.2336,0.9999991222,1.003429602
2.24,0.9999990152,1.003406954
2.2464,0.9999990152,1.003326042
2.2528,0.9999994554,1.003413538
2.2592,0.9999994554,1.003597295
2.2656,0.9999994554,1.003626452
2.272,1.000000204,1.003535413
2.2784,1.000000204,1.003564357
2.2848,1.000000204,1.003747294
2.2912,0.9999997243,1.00382922
2.2976,0.9999997243,1.003746319
2.304,0.9999992232,1.003717171
2.3104,0.9999992232,1.003871686
2.3168,0.9999992232,1.00399845
2.3232,0.9999993845,1.003940601
2.3296,0.9999993845,1.003863237
2.336,0.9999992452,1.003966206
2.3424,0.9999992452,1.004122011
2.3488,0.9999992452,1.004103891
2.3552,0.9999997007,1.003996218
2.3616,0.9999997007,1.004033536
2.368,0.9999997007,1.004195418
2.3744,1.000000571,1.004225818
2.3808,1.000000571,1.004110041
2.3872,1.000000319,1.004078617
2.3936,1.000000319,1.004218888
2.4,1.000000319,1.004297408
2.4064,1.000000069,1.004196669
2.4128,1.000000069,1.004105445
2.4192,1.000000371,1.004197919
2.4256,1.000000371,1.004313462
2.432,1.000000371,1.004248789
2.4384,1.000000191,1.004117292
2.4448,1.000000191,1.004143925
2.4512,1.000000191,1.00427517
2.4576,1.000000493,1.004261113
2.464,1.000000493,1.004115366
2.4704,1.000001247,1.004070783
2.4768,1.000001247,1.00418928
2.4832,1.000001247,1.004229936
2.4896,1.000001003,1.004097716
2.496,1.000001003,1.00399074
2.5024,1.000000843,1.004068091
2.5088,1.000000843,1.004154799
2.5152,1.000000843,1.004061124
2.5216,1.000001171,1.003912842
2.528,1.000001171,1.003928768
2.5344,1.000001171,1.00404059
2.5408,1.000000867,1.004002962
2.5472,1.000000867,1.003841661
2.5536,1.000000949,1.003789612
2.56,1.000000949,1.003897355
2.5664,1.000000949,1.003921458
2.5728,1.0000015,1.003776817
2.5792,1.0000015,1.003665327
2.5856,1.000001156,1.00373932
2.592,1.000001156,1.003816913
2.5984,1.000001156,1.00371485
2.6048,1.000000979,1.003564989
2.6112,1.000000979,1.00358366
2.6176,1.000000979,1.003693716
2.624,1.000001276,1.003651864
2.6304,1.000001276,1.003491722
2.6368,1.000000865,1.003447297
2.6432,1.000000865,1.003560489
2.6496,1.000000865,1.003584614
2.656,1.000000791,1.003443064
2.6624,1.000000791,1.003342739
2.6688,1.000001206,1.003428963
2.6752,1.000001206,1.003511016
2.6816,1.000001206,1.00341292
2.688,1.0000008,1.003275687
2.6944,1.0000008,1.003312229
2.7008,1.0000008,1.003431737
2.7072,1.000000626,1.003393895
2.7136,1.000000626,1.003245525
2.72,1.000000931,1.003222474
2.7264,1.000000931,1.003350925
2.7328,1.000000931,1.003379171
2.7392,1.000000499,1.003246547
2.7456,1.000000499,1.003168162
2.752,1.000000499,1.003275481
2.7584,1.000000382,1.003363114
2.7648,1.000000382,1.003269747
2.7712,1.000000765,1.003151765
2.7776,1.000000765,1.003213758
2.784,1.000000765,1.003342196
2.7904,1.000000367,1.003304726
2.7968,1.000000367,1.003169897
2.8032,1.000000236,1.003173674
2.8096,1.000000236,1.003316018
2.816,1.000000236,1.003341615
2.8224,1.000000591,1.003214983
2.8288,1.000000591,1.00316088
2.8352,1.000000591,1.003287519
2.8416,1.000000195,1.003372083
2.848,1.000000195,1.003276728
2.8544,1.000000102,1.003176867
2.8608,1.000000102,1.003261953
2.8672,1.000000102,1.003390142
2.8736,1.000000508,1.003343817
2.88,1.000000508,1.00321842
2.8864,1.000000149,1.003245711
2.8928,1.000000149,1.003392967
2.8992,1.000000149,1.003405468
2.9056,1.000000072,1.003278511
2.912,1.000000072,1.003244395
2.9184,1.000000072,1.003381686
2.9248,1.000000482,1.003452571
2.9312,1.000000482,1.003347797
2.9376,1.000000132,1.003260957
2.944,1.000000132,1.003361039
2.9504,1.000000132,1.003478563
2.9568,1.000000074,1.003415918
2.9632,1.000000074,1.003294676
2.9696,1.000000512,1.003338114
2.976,1.000000512,1.003480452
2.9824,1.000000512,1.003472938
2.9888,1.000000185,1.003340998
2.9952,1.000000185,1.003320486
3.0016,1.000000185,1.003459509
3.008,1.00000014,1.003510406
3.0144,1.00000014,1.003392745
3.0208,1.000000581,1.003314057
3.0272,1.000000581,1.003421264
3.0336,1.000000581,1.00352248
3.04,1.000000253,1.003441401
3.0464,1.000000253,1.003321274
3.0528,1.00000021,1.003374575
3.0592,1.00000021,1.003506841
3.0656,1.00000021,1.003478368
3.072,1.000000656,1.00334057
3.0784,1.000000656,1.003329409
3.0848,1.000000656,1.003465496
3.0912,1.000000329,1.003496319
3.0976,1.000000329,1.003366878
3.104,1.000000285,1.003294446
3.1104,1.000000285,1.003405051
3.1168,1.000000285,1.003490088
3.1232,1.000000724,1.003393293
3.1296,1.000000724,1.003274792
3.136,1.000000385,1.003335612
3.1424,1.000000385,1.003457886
3.1488,1.000000385,1.003412181
3.1552,1.000000331,1.003270988
3.1616,1.000000331,1.003268797
3.168,1.000000331,1.003402044
3.1744,1.000000757,1.003416612
3.1808,1.000000757,1.003279527
3.1872,1.000000412,1.003214801
3.1936,1.000000412,1.003329334
3.2,1.000000412,1.003401619
3.2064,1.000000348,1.003293993
3.2128,1.000000348,1.003180318
3.2192,1.000000764,1.003250037
3.2256,1.000000764,1.00336509
3.232,1.000000764,1.003306959
3.2384,1.000000405,1.003166752
3.2448,1.000000405,1.003175963
3.2512,1.000000405,1.003308759
3.2576,1.00000033,1.00331129
3.264,1.00000033,1.003171145
3.2704,1.000000738,1.003117729
3.2768,1.000000738,1.003238484
3.2832,1.000000738,1.003301227
3.2896,1.000000371,1.003187016
3.296,1.000000371,1.00308221
3.3024,1.000000291,1.00316359
3.3088,1.000000291,1.003273666
3.3152,1.000000291,1.003206471
3.3216,1.000000693,1.003071228
3.328,1.000000693,1.003095019
3.3344,1.000000693,1.003228983
3.3408,1.000000321,1.00322153
3.3472,1.000000321,1.003081668
3.3536,1.000000237,1.003042954
3.36,1.000000237,1.003171375
3.3664,1.000000237,1.003225431
3.3728,1.000000637,1.003106862
3.3792,1.000000637,1.003014138
3.3856,1.000000265,1.003108696
3.392,1.000000265,1.003213689
3.3984,1.000000265,1.003138283
3.4048,1.000000184,1.003010498
3.4112,1.000000184,1.003050667
3.4176,1.000000184,1.003185047
3.424,1.000000585,1.003167227
3.4304,1.000000585,1.003029126
3.4368,1.000000216,1.003006821
3.4432,1.000000216,1.003142135
3.4496,1.000000216,1.003185926
3.456,1.000000138,1.003063286
3.4624,1.000000138,1.002984089
3.4688,1.000000543,1.003091173
3.4752,1.000000543,1.003188751
3.4816,1.000000543,1.003104371
3.488,1.000000178,1.00298489
3.4944,1.000000178,1.003041028
3.5008,1.000000178,1.003173158
3.5072,1.000000105,1.003143198
3.5136,1.000000105,1.003007004
3.52,1.000000516,1.003001018
3.5264,1.000000516,1.003140437
3.5328,1.000000516,1.003171468
3.5392,1.000000156,1.003044304
3.5456,1.000000156,1.002978571
3.552,1.000000156,1.003095757
3.5584,1.000000088,1.003182879
3.5648,1.000000088,1.003088444
3.5712,1.000000504,1.00297722
3.5776,1.000000504,1.003047436
3.584,1.000000504,1.003174023
3.5904,1.000000147,1.003130374
3.5968,1.000000147,1.002995986
3.6032,1.000000084,1.003004973
3.6096,1.000000084,1.003145267
3.616,1.000000084,1.00316163
3.6224,1.000000504,1.003029752
3.6288,1.000000504,1.002976786
3.6352,1.000000504,1.003101188
3.6416,1.00000015,1.003175578
3.648,1.00000015,1.003070879
3.6544,1.00000009,1.002967791
3.6608,1.00000009,1.003049828
3.6672,1.00000009,1.003168313
3.6736,1.000000511,1.003110708
3.68,1.000000511,1.002978434
3.6864,1.000000158,1.00300109
3.6928,1.000000158,1.003139645
3.6992,1.000000158,1.003140807
3.7056,1.000000099,1.0030049
3.712,1.000000099,1.002964289
3.7184,1.000000099,1.003093616
3.7248,1.00000052,1.003154388
3.7312,1.00000052,1.003040341
3.7376,1.000000167,1.002945735
3.744,1.000000167,1.003038023
3.7504,1.000000167,1.003147153
3.7568,1.000000107,1.003076457
3.7632,1.000000107,1.002947369
3.7696,1.000000526,1.002982957
3.776,1.000000526,1.003118378
3.7824,1.000000526,1.003104946
3.7888,1.000000172,1.002966524
3.7952,1.000000172,1.002938469
3.8016,1.000000172,1.00307143
3.808,1.00000011,1.003118775
3.8144,1.00000011,1.002997011
3.8208,1.000000528,1.002912043
3.8272,1.000000528,1.003013716
3.8336,1.000000528,1.003113167
3.84,1.00000017,1.003030883
3.8464,1.00000017,1.002906726
3.8528,1.000000108,1.002955133
3.8592,1.000000108,1.003086723
3.8656,1.000000108,1.003059813
3.872,1.000000523,1.002920842
3.8784,1.000000523,1.00290611
3.8848,1.000000523,1.003041992
3.8912,1.000000163,1.003076368
3.8976,1.000000163,1.002948872
3.904,1.000000099,1.002874908
3.9104,1.000000099,1.002985548
3.9168,1.000000099,1.003075223
3.9232,1.000000511,1.002982947
3.9296,1.000000511,1.002865469
3.936,1.00000015,1.002926939
3.9424,1.00000015,1.003054071
3.9488,1.00000015,1.003014682
3.9552,1.000000084,1.002877022
3.9616,1.000000084,1.002876547
3.968,1.000000084,1.003014543
3.9744,1.000000495,1.003036216
3.9808,1.000000495,1.002904533
3.9872,1.000000136,1.002843056
3.9936,1.000000136,1.002962153
4.0,1.000000136,1.003041554
4.0064,1.000000068,1.002940446
4.0128,1.000000068,1.002831316
4.0192,1.000000481,1.00290578
4.0256,1.000000481,1.003027472
4.032,1.000000481,1.002976114
4.0384,1.000000117,1.002841367
4.0448,1.000000117,1.002855629
4.0512,1.000000117,1.0029945
4.0576,1.000000051,1.003003341
4.064,1.000000051,1.00286881
4.0704,1.000000465,1.002820755
4.0768,1.000000465,1.002947232
4.0832,1.000000465,1.003015483
4.0896,1.000000103,1.002906378
4.096,1.000000103,1.002806828
4.1024,1.000000037,1.002893644
4.1088,1.000000037,1.003008495
4.1152,1.000000037,1.002945401
4.1216,1.000000451,1.002814756
4.128,1.000000451,1.002843754
4.1344,1.000000451,1.00298188
4.1408,1.000000091,1.002977424
4.1472,1.000000091,1.002841057
4.1536,1.000000027,1.00280692
4.16,1.000000027,1.002939208
4.1664,1.000000027,1.002995259
4.1728,1.000000441,1.002878812
4.1792,1.000000441,1.002789709
4.1856,1.000000081,1.002887803
4.192,1.000000081,1.002994165
4.1984,1.000000081,1.002919575
4.2048,1.000000019,1.00279408
4.2112,1.000000019,1.002837273
4.2176,1.000000019,1.002972817
4.224,1.000000434,1.002954734
4.2304,1.000000434,1.002817506
4.2368,1.000000076,1.002797427
4.2432,1.000000076,1.002933757
4.2496,1.000000076,1.002976693
4.256,1.000000014,1.002853677
4.2624,1.000000014,1.002775645
4.2688,1.00000043,1.002883629
4.2752,1.00000043,1.002980147
4.2816,1.00000043,1.002894489
4.288,1.000000073,1.002775082
4.2944,1.000000073,1.002831753
4.3008,1.000000073,1.002962947
4.3072,1.000000011,1.002931248
4.3136,1.000000011,1.002794234
4.32,1.000000428,1.00278824
4.3264,1.000000428,1.002926851
4.3328,1.000000428,1.002956163
4.3392,1.00000007,1.002827628
4.3456,1.00000007,1.002761277
4.352,1.00000007,1.002877708
4.3584,1.00000001,1.002963326
4.3648,1.00000001,1.002867393
4.3712,1.000000426,1.002755171
4.3776,1.000000426,1.00282451
4.384,1.000000426,1.002949918
4.3904,1.000000068,1.002904996
4.3968,1.000000068,1.002769455
4.4032,1.000000008,1.002777469
4.4096,1.000000008,1.002916846
4.416,1.000000008,1.002932382
4.4224,1.000000424,1.002799522
4.4288,1.000000424,1.002745565
4.4352,1.000000424,1.00286917
4.4416,1.000000066,1.002943163
4.448,1.000000066,1.002838002
4.4544,1.000000005,1.002734071
4.4608,1.000000005,1.002815388
4.4672,1.000000005,1.00293383
4.4736,1.000000422,1.002876343
4.48,1.000000422,1.002743655
4.4864,1.000000061,1.002765712
4.4928,1.000000061,1.002904455
4.4992,1.000000061,1.002906283
4.5056,1.0,1.002770568
4.512,1.0,1.002729604
4.5184,1.0,1.002859195
4.5248,1.000000418,1.002921074
4.5312,1.000000418,1.002807849
4.5376,1.000000056,1.00271336
4.544,1.000000056,1.002805942
4.5504,1.000000056,1.0029164
4.5568,0.9999999956,1.002847096
4.5632,0.9999999956,1.002718667
4.5696,1.000000412,1.002754718
4.576,1.000000412,1.0028915
4.5824,1.000000412,1.002879861
4.5888,1.00000005,1.002742625
4.5952,1.00000005,1.002715319
4.6016,1.00000005,1.002849644
4.608,0.9999999897,1.002898957
4.6144,0.9999999897,1.002778819
4.6208,1.000000405,1.002694907
4.6272,1.000000405,1.002797932
4.6336,1.000000405,1.002899396
4.64,1.000000045,1.002819014
4.6464,1.000000045,1.002696218
4.6528,0.9999999837,1.002746036
4.6592,0.9999999837,1.002879542
4.6656,0.9999999837,1.002854626
4.672,1.000000398,1.002717245
4.6784,1.000000398,1.00270405
4.6848,1.000000398,1.002841701
4.6912,1.000000038,1.002878011
4.6976,1.000000038,1.002752174
4.704,0.9999999779,1.002679799
4.7104,0.9999999779,1.00279219
4.7168,0.9999999779,1.002883647
4.7232,1.000000392,1.00279299
4.7296,1.000000392,1.002677054
4.736,1.000000032,1.002740212
4.7424,1.000000032,1.002868997
4.7488,1.000000032,1.002831062
4.7552,0.999999972,1.002694834
4.7616,0.999999972,1.002695934
4.768,0.999999972,1.002835463
4.7744,1.000000387,1.002858427
4.7808,1.000000387,1.002727947
4.7872,1.000000026,1.002667924
4.7936,1.000000026,1.002788451
4.8,1.000000026,1.00286895
4.8064,0.9999999667,1.00276879
4.8128,0.9999999667,1.002660883
4.8192,1.000000382,1.002736694
4.8256,1.000000382,1.002859368
4.832,1.000000382,1.002808678
4.8384,1.000000022,1.002674843
4.8448,1.000000022,1.002690307
4.8512,1.000000022,1.002830105
4.8576,0.9999999626,1.002839458
4.864,0.9999999626,1.002705507
4.8704,1.000000379,1.00265842
4.8768,1.000000379,1.002785761
4.8832,1.000000379,1.002854401
4.8896,1.000000018,1.002745634
4.896,1.000000018,1.00264677
4.9024,0.999999959,1.0027344
4.9088,0.999999959,1.002849597
4.9152,0.999999959,1.002786676
4.9216,1.000000375,1.002656448
4.928,1.000000375,1.002686088
4.9344,1.000000375,1.002824611
4.9408,1.000000016,1.002820209
4.9472,1.000000016,1.002684061
4.9536,0.9999999569,1.002650406
4.96,0.9999999569,1.002783069
4.9664,0.9999999569,1.002839204
4.9728,1.000000372,1.002722839
4.9792,1.000000372,1.002634
4.9856,1.000000012,1.002732445
4.992,1.000000012,1.002838998
