"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|udA8"
0.0,-1.843512576E-4,-1.026668385E-4
5.0E-5,-1.890786027E-4,-1.0278969E-4
1.0E-4,-1.936195471E-4,-1.029079973E-4
1.5E-4,-1.979696432E-4,-1.030216446E-4
2.0E-4,-2.021246001E-4,-1.031305197E-4
2.5E-4,-2.060802813E-4,-1.032345143E-4
3.0E-4,-2.098328142E-4,-1.033335265E-4
3.5E-4,-2.133784948E-4,-1.034274587E-4
4.0E-4,-2.167137853E-4,-1.035162171E-4
4.5E-4,-2.198354225E-4,-1.035997149E-4
5.0E-4,-2.227403227E-4,-1.036778696E-4
5.5E-4,-2.254255776E-4,-1.037506031E-4
6.0E-4,-2.278885634E-4,-1.038178441E-4
6.5E-4,-2.301268436E-4,-1.038795263E-4
7.0E-4,-2.321381658E-4,-1.039355877E-4
7.5E-4,-2.339205686E-4,-1.039859735E-4
8.0E-4,-2.354722854E-4,-1.040306338E-4
8.5E-4,-2.367917391E-4,-1.040695235E-4
9.0E-4,-2.378776494E-4,-1.041026046E-4
9.5E-4,-2.387289349E-4,-1.041298443E-4
0.001,-2.393447084E-4,-1.041512146E-4
0.00105,-2.397243822E-4,-1.041666948E-4
0.0011,-2.398675714E-4,-1.041762694E-4
0.00115,-2.397740918E-4,-1.041799279E-4
0.0012,-2.394440607E-4,-1.041776674E-4
0.00125,-2.388777867E-4,-1.041694896E-4
0.0013,-2.380757645E-4,-1.041554009E-4
0.00135,-2.370387956E-4,-1.041354156E-4
0.0014,-2.357679024E-4,-1.041095534E-4
0.00145,-2.342642876E-4,-1.040778384E-4
0.0015,-2.325294551E-4,-1.040403025E-4
0.00155,-2.305651083E-4,-1.039969825E-4
0.0016,-2.283731382E-4,-1.0394792E-4
0.00165,-2.259557273E-4,-1.038931639E-4
0.0017,-2.2331525E-4,-1.038327678E-4
0.00175,-2.204542634E-4,-1.037667903E-4
0.0018,-2.173756111E-4,-1.036952968E-4
0.00185,-2.140823208E-4,-1.036183578E-4
0.0019,-2.105775951E-4,-1.035360479E-4
0.00195,-2.068649141E-4,-1.034484489E-4
0.002,-2.029479327E-4,-1.03355647E-4
0.00205,-1.988304709E-4,-1.032577327E-4
0.0021,-1.94516615E-4,-1.031548032E-4
0.00215,-1.900106154E-4,-1.030469597E-4
0.0022,-1.853168751E-4,-1.029343078E-4
0.00225,-1.804400516E-4,-1.028169592E-4
0.0023,-1.753849528E-4,-1.026950295E-4
0.00235,-1.701565264E-4,-1.025686382E-4
0.0024,-1.647599595E-4,-1.024379104E-4
0.00245,-1.592005759E-4,-1.023029753E-4
0.0025,-1.534838231E-4,-1.021639651E-4
0.00255,-1.476153731E-4,-1.020210176E-4
0.0026,-1.416010179E-4,-1.018742739E-4
0.00265,-1.354466567E-4,-1.01723878E-4
0.0027,-1.291583961E-4,-1.01569979E-4
0.00275,-1.227424451E-4,-1.01412729E-4
0.0028,-1.162051021E-4,-1.012522823E-4
0.00285,-1.095528542E-4,-1.01088798E-4
0.0029,-1.027922724E-4,-1.009224378E-4
0.00295,-9.592999778E-5,-1.00753365E-4
0.003,-8.897284087E-5,-1.005817473E-4
0.00305,-8.192767601E-5,-1.004077544E-4
0.0031,-7.480142782E-5,-1.002315574E-4
0.00315,-6.760116961E-5,-1.000533309E-4
0.0032,-6.033401803E-5,-9.987325132E-5
0.00325,-5.300711905E-5,-9.969149561E-5
0.0033,-4.562774614E-5,-9.950824422E-5
0.00335,-3.820319476E-5,-9.932367832E-5
0.0034,-3.074076816E-5,-9.913797945E-5
0.00345,-2.324787536E-5,-9.895133199E-5
0.0035,-1.57319255E-5,-9.876392049E-5
0.00355,-8.200315585E-6,-9.857592939E-5
0.0036,-6.605387242E-7,-9.838754573E-5
0.00365,6.879942114E-6,-9.819895596E-5
0.0037,1.441374149E-5,-9.80103448E-5
0.00375,2.193339944E-5,-9.782189901E-5
0.0038,2.943145331E-5,-9.76338056E-5
0.00385,3.69004929E-5,-9.744625046E-5
0.0039,4.433316199E-5,-9.725941831E-5
0.00395,5.172207196E-5,-9.707349486E-5
0.004,5.905991367E-5,-9.688866404E-5
0.00405,6.633946578E-5,-9.670510775E-5
0.0041,7.355349708E-5,-9.65230083E-5
0.00415,8.069487165E-5,-9.634254583E-5
0.0042,8.775656296E-5,-9.61638979E-5
0.00425,9.473155586E-5,-9.598724197E-5
0.0043,1.016129514E-4,-9.581275277E-5
0.00435,1.083939808E-4,-9.564060195E-5
0.0044,1.150679071E-4,-9.547096052E-5
0.00445,1.216281299E-4,-9.530399624E-5
0.0045,1.280681989E-4,-9.513987331E-5
0.00455,1.343817154E-4,-9.497875477E-5
0.0046,1.405624365E-4,-9.482079994E-5
0.00465,1.466042882E-4,-9.466616407E-5
0.0047,1.525012668E-4,-9.451500078E-5
0.00475,1.582475429E-4,-9.436745951E-5
0.0048,1.638374732E-4,-9.422368519E-5
0.00485,1.692655027E-4,-9.408382066E-5
0.0049,1.745262669E-4,-9.394800416E-5
0.00495,1.796146043E-4,-9.381636896E-5
0.005,1.845254574E-4,-9.368904588E-5
0.00505,1.892539748E-4,-9.35661607E-5
0.0051,1.937955229E-4,-9.344783388E-5
0.00515,1.981455865E-4,-9.333418302E-5
0.0052,2.022998702E-4,-9.322532036E-5
0.00525,2.0625431E-4,-9.312135244E-5
0.0053,2.100049728E-4,-9.302238262E-5
0.00535,2.135481575E-4,-9.292850859E-5
0.0054,2.168804058E-4,-9.283982203E-5
0.00545,2.199984013E-4,-9.275641115E-5
0.0055,2.228990698E-4,-9.267835822E-5
0.00555,2.255795897E-4,-9.260573924E-5
0.0056,2.280372904E-4,-9.253862651E-5
0.00565,2.302697516E-4,-9.247708614E-5
0.0057,2.322748137E-4,-9.242117778E-5
0.00575,2.340504746E-4,-9.237095719E-5
0.0058,2.355949895E-4,-9.232647375E-5
0.00585,2.369068797E-4,-9.228777022E-5
0.0059,2.37984829E-4,-9.225488534E-5
0.00595,2.388277832E-4,-9.222785133E-5
0.006,2.394349553E-4,-9.220669374E-5
0.00605,2.398057077E-4,-9.219143442E-5
0.0061,2.399396845E-4,-9.218208819E-5
0.00615,2.398368405E-4,-9.217866208E-5
0.0062,2.394972742E-4,-9.218115956E-5
0.00625,2.389213079E-4,-9.218957848E-5
0.0063,2.381095283E-4,-9.220391009E-5
0.00635,2.370627799E-4,-9.222413915E-5
0.0064,2.357820715E-4,-9.22502463E-5
0.00645,2.342686787E-4,-9.228220548E-5
0.0065,2.325241442E-4,-9.231998394E-5
0.00655,2.305501711E-4,-9.236354484E-5
0.0066,2.283487192E-4,-9.24128449E-5
0.00665,2.2592201E-4,-9.246783425E-5
0.0067,2.232724195E-4,-9.252845908E-5
0.00675,2.204025738E-4,-9.259465928E-5
0.0068,2.17315353E-4,-9.266636833E-5
0.00685,2.140137839E-4,-9.274351595E-5
0.0069,2.105011347E-4,-9.282602574E-5
0.00695,2.067809185E-4,-9.291381512E-5
0.007,2.028567854E-4,-9.300679798E-5
0.00705,1.987326163E-4,-9.310488234E-5
0.0071,1.944125259E-4,-9.320797029E-5
0.00715,1.899007544E-4,-9.331596066E-5
0.0072,1.852017606E-4,-9.342874673E-5
0.00725,1.803202242E-4,-9.354621611E-5
0.0073,1.752609374E-4,-9.366825352E-5
0.00735,1.700288969E-4,-9.379473841E-5
0.0074,1.646293061E-4,-9.392554496E-5
0.00745,1.590674658E-4,-9.406054476E-5
0.0075,1.533488661E-4,-9.419960455E-5
0.00755,1.474791881E-4,-9.434258615E-5
0.0076,1.414641937E-4,-9.448934922E-5
0.00765,1.353098177E-4,-9.463974895E-5
0.0077,1.290221685E-4,-9.479363603E-5
0.00775,1.226074177E-4,-9.495085943E-5
0.0078,1.160718918E-4,-9.511126409E-5
0.00785,1.094220727E-4,-9.527469089E-5
0.0079,1.026644869E-4,-9.544097946E-5
0.00795,9.580579644E-5,-9.560996585E-5
0.008,8.885279957E-5,-9.578148254E-5
0.00805,8.181231932E-5,-9.595536123E-5
0.0081,7.46912945E-5,-9.613143056E-5
0.00815,6.749677986E-5,-9.630951608E-5
0.0082,6.02358344E-5,-9.648944306E-5
0.00825,5.291561225E-5,-9.667103422E-5
0.0083,4.554336262E-5,-9.685410973E-5
0.00835,3.812631785E-5,-9.703848998E-5
0.0084,3.067178421E-5,-9.722399335E-5
0.00845,2.318714168E-5,-9.741043618E-5
0.0085,1.567973182E-5,-9.759763559E-5
0.00855,8.156948577E-6,-9.778540722E-5
0.0086,6.262359828E-7,-9.797356524E-5
0.00865,-6.905043049E-6,-9.816192571E-5
0.0087,-1.442946723E-5,-9.8350303E-5
0.00875,-2.193954769E-5,-9.853850962E-5
0.0088,-2.942790985E-5,-9.872636077E-5
0.00885,-3.68872046E-5,-9.891367208E-5
0.0089,-4.431008062E-5,-9.910025895E-5
0.00895,-5.168919749E-5,-9.928593687E-5
0.009,-5.901732625E-5,-9.947052392E-5
0.00905,-6.628725175E-5,-9.965383837E-5
0.0091,-7.34917789E-5,-9.983569879E-5
0.00915,-8.062384472E-5,-1.000159269E-4
0.0092,-8.767642682E-5,-1.001943452E-4
0.00925,-9.464254354E-5,-1.003707771E-4
0.0093,-1.01515366E-4,-1.005450496E-4
0.00935,-1.082881265E-4,-1.007169912E-4
0.0094,-1.149541182E-4,-1.008864315E-4
0.00945,-1.21506807E-4,-1.010532045E-4
0.0095,-1.279397397E-4,-1.012171459E-4
0.00955,-1.34246543E-4,-1.013780933E-4
0.0096,-1.404210356E-4,-1.01535889E-4
0.00965,-1.464571354E-4,-1.016903775E-4
0.0097,-1.52348859E-4,-1.018414056E-4
0.00975,-1.580904323E-4,-1.019888254E-4
0.0098,-1.636761985E-4,-1.021324917E-4
0.00985,-1.691006159E-4,-1.022722618E-4
0.0099,-1.743583695E-4,-1.024079989E-4
0.00995,-1.794442772E-4,-1.025395691E-4
0.01,-1.843532883E-4,-1.026668419E-4
0.01005,-1.890805937E-4,-1.027896924E-4
0.0101,-1.936373133E-4,-1.029083944E-4
0.01015,-0.001690643371,-1.403570999E-4
0.0102,-0.004810151739,-2.184260702E-4
0.01025,-0.007998178583,-2.982868466E-4
0.0103,-0.009656627285,-3.399687499E-4
0.01035,-0.009589165089,-3.385227674E-4
0.0104,-0.00931360564,-3.318700657E-4
0.01045,-0.008943501846,-3.228456845E-4
0.0105,-0.008540294336,-3.129840441E-4
0.01055,-0.008150745829,-3.034539693E-4
0.0106,-0.007767711939,-2.940771026E-4
0.01065,-0.007411976832,-2.853734709E-4
0.0107,-0.007067414189,-2.769403971E-4
0.01075,-0.006747874678,-2.691246003E-4
0.0108,-0.006439191498,-2.61572359E-4
0.01085,-0.006152044072,-2.545510637E-4
0.0109,-0.005874643652,-2.477663867E-4
0.01095,-0.005615447843,-2.414301175E-4
0.011,-0.005364750281,-2.352999308E-4
0.01105,-0.005129384034,-2.295469513E-4
0.0111,-0.004901378657,-2.239722013E-4
0.01115,-0.004686315708,-2.187154737E-4
0.0112,-0.004477646475,-2.136132923E-4
0.01125,-0.004279960963,-2.087806245E-4
0.0113,-0.004087866885,-2.040828703E-4
0.01135,-0.003905154065,-1.996149625E-4
0.0114,-0.00372737014,-1.952657709E-4
0.01145,-0.003557652625,-1.911138957E-4
0.0115,-0.003392314912,-1.870673274E-4
0.01155,-0.003233958979,-1.831912575E-4
0.0116,-0.003079524376,-1.794093109E-4
0.01165,-0.002931171706,-1.757756278E-4
0.0117,-0.002786354323,-1.722266622E-4
0.01175,-0.002646867873,-1.688074162E-4
0.0118,-0.002510589053,-1.654649139E-4
0.01185,-0.002379010925,-1.622365806E-4
0.0119,-0.002250360086,-1.590781767E-4
0.01195,-0.002125878418,-1.56020838E-4
0.012,-0.002004082504,-1.530275646E-4
0.01205,-0.001886005319,-1.50124261E-4
0.0121,-0.001770404581,-1.472799476E-4
0.01215,-0.001658139215,-1.445161703E-4
0.0122,-0.001548167851,-1.418069649E-4
0.01225,-0.001441204427,-1.391702465E-4
0.0123,-0.001336375222,-1.36584236E-4
0.01235,-0.001234273236,-1.340638195E-4
0.0124,-0.001134165062,-1.315907205E-4
0.01245,-0.001036542676,-1.291772947E-4
0.0125,-9.407902089E-4,-1.268081997E-4
0.01255,-8.473153976E-4,-1.244936807E-4
0.0126,-7.556008698E-4,-1.222208539E-4
0.01265,-6.659840333E-4,-1.199982027E-4
0.0127,-5.780303194E-4,-1.1781491E-4
0.01275,-4.920183371E-4,-1.156779861E-4
0.0128,-4.075831142E-4,-1.135783505E-4
0.01285,-3.249542871E-4,-1.115217865E-4
0.0129,-2.438253302E-4,-1.095006723E-4
0.01295,-1.643850363E-4,-1.075197675E-4
0.013,-8.637616215E-5,-1.055726802E-4
0.01305,-9.953369026E-6,-1.036633144E-4
0.0131,6.509909288E-5,-1.017863135E-4
0.01315,1.386548882E-4,-9.994487169E-5
0.0132,2.108949161E-4,-9.81345016E-5
0.01325,2.81716398E-4,-9.635780688E-5
0.0133,3.512707884E-4,-9.461103476E-5
0.01335,4.194749659E-4,-9.289629597E-5
0.0134,4.864555892E-4,-9.121045623E-5
0.01345,5.52145745E-4,-8.955521979E-5
0.0135,6.166513097E-4,-8.792797069E-5
0.01355,6.799187856E-4,-8.633007664E-5
0.0136,7.42036469E-4,-8.475936009E-5
0.01365,8.029620354E-4,-8.321690843E-5
0.0137,8.627689838E-4,-8.170091306E-5
0.01375,9.214241041E-4,-8.021223262E-5
0.0138,9.789886196E-4,-7.874936455E-5
0.01385,0.001035436846,-7.731297855E-5
0.0139,0.001090819512,-7.590183366E-5
0.01395,0.001145117124,-7.451644415E-5
0.014,0.001198371755,-7.315578474E-5
0.01405,0.001250568917,-7.18202439E-5
0.0141,0.001301743373,-7.050897858E-5
0.01415,0.001351884823,-6.922227197E-5
0.0142,0.001401021925,-6.795943307E-5
0.01425,0.00144914769,-6.672066179E-5
0.0143,0.001496285795,-6.550539124E-5
0.01435,0.001542431931,-6.431375385E-5
0.0144,0.001587605555,-6.314528776E-5
0.01445,0.001631804616,-6.200006859E-5
0.0145,0.001675045092,-6.087772107E-5
0.01455,0.001717326659,-5.977827722E-5
0.0146,0.001758662534,-5.870143046E-5
0.01465,0.001799053784,-5.764717776E-5
0.0147,0.001838511285,-5.661527066E-5
0.01475,0.00187703731,-5.560567566E-5
0.0148,0.00191464085,-5.461819117E-5
0.01485,0.001951325055,-5.365276145E-5
0.0149,0.001987097504,-5.270921992E-5
0.01495,0.002021962054,-5.178749293E-5
0.015,0.002055925085,-5.088744354E-5
0.01505,0.002088991116,-5.00089813E-5
0.0151,0.002121165608,-4.915199203E-5
0.01515,0.002152453529,-4.831637377E-5
0.0152,0.002182859741,-4.750202702E-5
0.01525,0.002212389586,-4.670884027E-5
0.0153,0.002241047419,-4.593672647E-5
0.01535,0.002268838986,-4.518556372E-5
0.0154,0.002295768302,-4.44552732E-5
0.01545,0.00232184137,-4.374572638E-5
0.0155,0.002347062099,-4.305684685E-5
0.01555,0.002371436719,-4.23885001E-5
0.0156,0.002394969045,-4.174061187E-5
0.01565,0.00241766561,-4.11130398E-5
0.0157,0.002439530235,-4.050570924E-5
0.01575,0.002460569638,-3.991847289E-5
0.0158,0.002480787822,-3.935125132E-5
0.01585,0.002500191692,-3.880389233E-5
0.0159,0.002518785392,-3.827631261E-5
0.01595,0.002536576106,-3.776835273E-5
0.016,0.002553568181,-3.727992404E-5
0.01605,0.002569768979,-3.681086238E-5
0.0161,0.002585183187,-3.636107026E-5
0.01615,0.002599818353,-3.593037859E-5
0.0162,0.002613679438,-3.551868274E-5
0.01625,0.002626774273,-3.512580619E-5
0.0163,0.002639108105,-3.475163685E-5
0.01635,0.002650688955,-3.439599314E-5
0.0164,0.00266152255,-3.405875061E-5
0.01645,0.002671617123,-3.373972203E-5
0.0165,0.002680978672,-3.343877586E-5
0.01655,0.002689615682,-3.315571818E-5
0.0166,0.002697534583,-3.289040627E-5
0.01665,0.002704744053,-3.264264102E-5
0.0167,0.002711250873,-3.241227059E-5
0.01675,0.00271706403,-3.219908773E-5
0.0168,0.002722190654,-3.200293145E-5
0.01685,0.002726639933,-3.182358908E-5
0.0169,0.002730419443,-3.16608881E-5
0.01695,0.002733538575,-3.15146103E-5
0.017,0.00273600524,-3.138457439E-5
0.01705,0.002737829129,-3.127055423E-5
0.0171,0.002739018481,-3.117235984E-5
0.01715,0.002739583179,-3.108975987E-5
0.0172,0.002739531876,-3.10225535E-5
0.01725,0.002738874646,-3.097050418E-5
0.0173,0.002737620438,-3.093340319E-5
0.01735,0.002735779604,-3.091100653E-5
0.0174,0.002733361381,-3.090309784E-5
0.01745,0.002730376285,-3.090942853E-5
0.0175,0.002726833917,-3.092977261E-5
0.01755,0.002722744951,-3.096387701E-5
0.0176,0.002718119231,-3.101150923E-5
0.01765,0.002712967671,-3.107240963E-5
0.0177,0.00270730034,-3.114633956E-5
0.01775,0.002701128277,-3.123303579E-5
0.0178,0.002694461848,-3.133225164E-5
0.01785,0.002687312204,-3.144372057E-5
0.0179,0.002679689883,-3.156719106E-5
0.01795,0.002671606226,-3.170239128E-5
0.018,0.002663071924,-3.184906535E-5
0.01805,0.002654098385,-3.200693922E-5
0.0181,0.002644696521,-3.217575088E-5
0.01815,0.002634877793,-3.235522442E-5
0.0182,0.002624653206,-3.254509495E-5
0.01825,0.002614034347,-3.274508284E-5
0.0183,0.002603032292,-3.295492087E-5
0.01835,0.002591658629,-3.317432881E-5
0.0184,0.002579924574,-3.34030354E-5
0.01845,0.002567841696,-3.364076029E-5
0.0185,0.002555421218,-3.388723145E-5
0.01855,0.002542674765,-3.414216658E-5
0.0186,0.002529613545,-3.440529349E-5
0.01865,0.002516249108,-3.467633113E-5
0.0187,0.002502592715,-3.495500545E-5
0.01875,0.002488655822,-3.524103716E-5
0.0188,0.00247444961,-3.553415365E-5
0.01885,0.002459985513,-3.583407565E-5
0.0189,0.002445274583,-3.614053314E-5
0.01895,0.00243032811,-3.645324994E-5
0.019,0.002415157176,-3.677195474E-5
0.01905,0.002399772902,-3.709637496E-5
0.0191,0.002384186138,-3.742624458E-5
0.01915,0.002368407865,-3.776129398E-5
0.0192,0.002352448828,-3.81012592E-5
0.01925,0.002336319772,-3.8445876E-5
0.0193,0.002320031223,-3.879488535E-5
0.01935,0.002303593779,-3.914802614E-5
0.0194,0.002287017722,-3.950504493E-5
0.01945,0.002270313369,-3.986568711E-5
0.0195,0.002253490829,-4.022970309E-5
0.01955,0.002236560119,-4.059684521E-5
0.0196,0.002219531043,-4.096687097E-5
0.01965,0.002202413395,-4.133953787E-5
0.0197,0.002185216656,-4.171461097E-5
0.01975,0.002167950268,-4.20918561E-5
0.0198,0.002150623462,-4.247104407E-5
0.01985,0.002133245314,-4.285194943E-5
0.0199,0.002115824678,-4.323435195E-5
0.01995,0.002098370339,-4.361803299E-5
0.02,0.002080890762,-4.400278166E-5
0.02005,0.002063394315,-4.438838928E-5
0.0201,0.00204588915,-4.477465237E-5
0.02015,0.002028383207,-4.516137254E-5
0.0202,0.002010884203,-4.554835681E-5
0.02025,0.00199339973,-4.593541509E-5
0.0203,0.001975937057,-4.632236522E-5
0.02035,0.001958503309,-4.670902843E-5
0.0204,0.001941105389,-4.709523132E-5
0.02045,0.001923749946,-4.74808067E-5
0.0205,0.0019064434,-4.786559295E-5
0.02055,0.001889192008,-4.824943231E-5
0.0206,0.001872001699,-4.863217513E-5
0.02065,0.001854878223,-4.901367603E-5
0.0207,0.001837827105,-4.939379517E-5
0.02075,0.001820853585,-4.977239966E-5
0.0208,0.00180396267,-5.014936234E-5
0.02085,0.001787159181,-5.052456056E-5
0.0209,0.001770447602,-5.089787994E-5
0.02095,0.001753832225,-5.126921088E-5
0.021,0.001737317108,-5.163844943E-5
0.02105,0.001720906011,-5.200549908E-5
0.0211,0.001704602457,-5.237026908E-5
0.02115,0.001688409766,-5.273267373E-5
0.0212,0.001672330922,-5.309263555E-5
0.02125,0.001656368717,-5.345008194E-5
0.0213,0.001640525724,-5.38049456E-5
0.02135,0.001624804202,-5.415716704E-5
0.0214,0.001609206161,-5.450669293E-5
0.02145,0.001593733423,-5.485347464E-5
0.0215,0.00157838748,-5.519747171E-5
0.02155,0.001563169615,-5.553864887E-5
0.0216,0.001548080897,-5.58769762E-5
0.02165,0.001533122091,-5.621243133E-5
0.0217,0.001518293746,-5.654499727E-5
0.02175,0.001503596213,-5.687466196E-5
0.0218,0.001489029536,-5.720142108E-5
0.02185,0.001474593557,-5.752527527E-5
0.0219,0.001460287921,-5.784623015E-5
0.02195,0.001446111981,-5.816429867E-5
0.022,0.00143206489,-5.847949872E-5
0.02205,0.001418145623,-5.879185277E-5
0.0221,0.001404352864,-5.910139053E-5
0.02215,0.001390685116,-5.940814626E-5
0.0222,0.001377140708,-5.971215863E-5
0.02225,0.001363717699,-6.001347315E-5
0.0223,0.001350413972,-6.031213968E-5
0.02235,0.001337227255,-6.060821208E-5
0.0224,0.001324155015,-6.090175081E-5
0.02245,0.001311194564,-6.119282022E-5
0.0225,0.001298343068,-6.14814884E-5
0.02255,0.001285597452,-6.176782956E-5
0.0226,0.001272954497,-6.205192153E-5
0.02265,0.001260410861,-6.233384536E-5
0.0227,0.001247962973,-6.261368791E-5
0.02275,0.001235607139,-6.289153913E-5
0.0228,0.001223339556,-6.316749188E-5
0.02285,0.001211156214,-6.344164424E-5
0.0229,0.001199052997,-6.371409706E-5
0.02295,0.0011870257,-6.39849535E-5
0.023,0.001175069929,-6.425432159E-5
0.02305,0.001163181206,-6.452231152E-5
0.0231,0.001151354983,-6.47890354E-5
0.02315,0.001139586543,-6.505460964E-5
0.0232,0.001127871106,-6.531915235E-5
0.02325,0.001116203843,-6.558278298E-5
0.0233,0.001104579779,-6.58456248E-5
0.02335,0.001092993894,-6.610780224E-5
0.0234,0.001081441145,-6.636944055E-5
0.02345,0.001069916359,-6.663066823E-5
0.0235,0.001058414346,-6.689161441E-5
0.02355,0.001046929909,-6.715240854E-5
0.0236,0.001035457734,-6.741318308E-5
0.02365,0.001023992518,-6.767407036E-5
0.0237,0.001012529015,-6.793520141E-5
0.02375,0.001001061887,-6.819670973E-5
0.0238,9.895857733E-4,-6.845872949E-5
0.02385,9.780953464E-4,-6.872139415E-5
0.0239,9.66585313E-4,-6.898483648E-5
0.02395,9.550503291E-4,-6.924919064E-5
0.024,9.43485111E-4,-6.95145894E-5
0.02405,9.318844431E-4,-6.978116398E-5
0.0241,9.202430815E-4,-7.004904643E-5
0.02415,9.085558589E-4,-7.031836702E-5
0.0242,8.968176977E-4,-7.058925388E-5
0.02425,8.850235137E-4,-7.086183547E-5
0.0243,8.731683202E-4,-7.113623791E-5
0.02435,8.612472412E-4,-7.14125847E-5
0.0244,8.492554147E-4,-7.169099908E-5
0.02445,8.371880967E-4,-7.197160149E-5
0.0245,8.250406743E-4,-7.22545092E-5
0.02455,8.128085683E-4,-7.253983874E-5
0.0246,8.00487337E-4,-7.282770333E-5
0.02465,7.880726888E-4,-7.311821254E-5
0.0247,7.755603846E-4,-7.341147473E-5
0.02475,7.629463415E-4,-7.370759448E-5
0.0248,7.502266442E-4,-7.400667225E-5
0.02485,7.373974478E-4,-7.430880687E-5
0.0249,7.244550803E-4,-7.46140929E-5
0.02495,7.11396054E-4,-7.492262043E-5
